"code" "movie_title" "point"
"1738" "140010" "사랑하기 때문에" "8.05"
"1739" "137346" "딥워터 호라이즌" "8.04"
"1740" "43520" "엑소시즘 오브 에밀리 로즈" "8.04"
"1741" "95333" "더 울프 오브 월 스트리트" "8.04"
"1742" "127382" "조작된 도시" "8.04"
"1743" "83250" "타워" "8.04"
"1744" "71422" "더 도어" "8.04"
"1745" "52103" "베스트 키드" "8.04"
"1746" "144943" "언더 워터" "8.04"
"1747" "137938" "너브" "8.04"
"1748" "36734" "10일 안에 남자 친구에게 차이는 법" "8.04"
"1749" "165669" "메소드" "8.04"
"1750" "49726" "렛 미 인" "8.04"
"1751" "31476" "2009 로스트 메모리즈" "8.04"
"1752" "34332" "8명의 여인들" "8.04"
"1753" "34926" "썸 오브 올 피어스" "8.04"
"1754" "78872" "돼지의 왕" "8.04"
"1755" "98417" "새 구두를 사야해" "8.04"
"1756" "142822" "인천상륙작전" "8.04"
"1757" "81935" "밀레니엄 : 여자를 증오한 남자들" "8.04"
"1758" "37383" "어깨동무" "8.04"
"1759" "107373" "신의 한 수" "8.04"
"1760" "36676" "태양의 눈물" "8.03"
"1761" "65540" "바르게 살자" "8.03"
"1762" "89630" "피에타" "8.03"
"1763" "92011" "나우 유 씨 미 : 마술사기단" "8.03"
"1764" "39902" "프리즈 프레임" "8.03"
"1765" "19110" "데드 얼라이브" "8.03"
"1766" "94133" "그레이스 오브 모나코" "8.03"
"1767" "35297" "레지던트 이블 2" "8.03"
"1768" "31368" "환상의 빛" "8.02"
"1769" "69940" "슈렉 포에버" "8.02"
"1770" "42117" "007 카지노 로얄 " "8.02"
"1771" "50667" "몬스터 vs 에이리언" "8.02"
"1772" "39618" "머시니스트" "8.02"
"1773" "46532" "아스트로 보이 - 아톰의 귀환" "8.02"
"1774" "61823" "나쵸 리브레" "8.02"
"1775" "37005" "리지 맥과이어" "8.02"
"1776" "37869" "라스트 사무라이" "8.02"
"1777" "34486" "나쁜 녀석들 2" "8.02"
"1778" "92536" "히든 페이스" "8.02"
"1779" "112236" "젊은 엄마" "8.02"
"1780" "114237" "드레스메이커" "8.02"
"1781" "39328" "해롤드와 쿠마" "8.02"
"1782" "75474" "더 브레이브" "8.02"
"1783" "140265" "13시간" "8.02"
"1784" "40117" "천국의 책방 - 연화" "8.02"
"1785" "17885" "매드니스" "8.01"
"1786" "159741" "잠깐만 회사 좀 관두고 올게" "8.01"
"1787" "74879" "이층의 악당" "8.01"
"1788" "46489" "위핏" "8.01"
"1789" "29555" "미 마이셀프 앤드 아이린" "8.01"
"1790" "44982" "오퍼나지 - 비밀의 계단" "8.01"
"1791" "62422" "박물관이 살아있다!" "8.01"
"1792" "113312" "나의 사랑 나의 신부" "8.01"
"1793" "40516" "두번째 사랑" "8.01"
"1794" "150637" "남한산성" "8.01"
"1795" "75395" "의뢰인" "8.01"
"1796" "42846" "아이스 에이지 2" "8.01"
"1797" "66118" "브라보 마이 라이프" "8.01"
"1798" "31479" "튜브" "8.01"
"1799" "37644" "자토이치" "8.01"
"1800" "28187" "비치" "8.01"
"1801" "88227" "블레이드 러너 2049" "8.00"
"1802" "127496" "대호" "8.00"
"1803" "130966" "부산행" "8.00"
"1804" "51018" "인사동 스캔들" "8.00"
"1805" "78719" "마릴린 먼로와 함께한 일주일" "8.00"
"1806" "19384" "파란 대문" "8.00"
"1807" "73508" "셜록홈즈 : 그림자 게임" "8.00"
"1808" "66686" "Mr. 후 아 유" "8.00"
"1809" "36869" "왓 어 걸 원츠" "8.00"
"1810" "30317" "더 셀" "8.00"
"1811" "31153" "버티칼 리미트" "8.00"
"1812" "69776" "뱅크 잡" "8.00"
"1813" "146520" "춘몽" "8.00"
"1814" "13092" "여선생 VS 여제자" "8.00"
"1815" "12577" "패스워드" "8.00"
"1816" "65532" "두 얼굴의 여친" "8.00"
"1817" "38050" "러브 미 이프 유 데어" "7.99"
"1818" "35163" "인썸니아" "7.99"
"1819" "144944" "맨 인 더 다크" "7.99"
"1820" "143932" "존 윅 - 리로드" "7.99"
"1821" "95503" "레드: 더 레전드" "7.99"
"1822" "67513" "사랑의 레시피" "7.99"
"1823" "47701" "마더" "7.99"
"1824" "78331" "루퍼" "7.99"
"1825" "39102" "태풍태양" "7.99"
"1826" "66026" "로보캅" "7.99"
"1827" "102639" "폴리스 스토리 2014" "7.99"
"1828" "69207" "원스 어폰 어 타임" "7.99"
"1829" "51460" "자투라 - 스페이스 어드벤쳐" "7.99"
"1830" "159830" "너의 췌장을 먹고 싶어" "7.99"
"1831" "62555" "람보 4: 라스트 블러드" "7.99"
"1832" "33721" "라스트 캐슬" "7.99"
"1833" "118365" "백 투 더 비기닝" "7.99"
"1834" "29285" "분닥 세인트" "7.99"
"1835" "80988" "오늘" "7.98"
"1836" "77017" "전국노래자랑" "7.98"
"1837" "99671" "결혼하지 않아도 괜찮을까" "7.98"
"1838" "22879" "피도 눈물도 없이" "7.98"
"1839" "127395" "크리미널" "7.98"
"1840" "152331" "보통사람" "7.98"
"1841" "88270" "위험한 관계" "7.98"
"1842" "100647" "히말라야" "7.98"
"1843" "65869" "디스터비아" "7.98"
"1844" "77119" "머신건 프리처" "7.98"
"1845" "114261" "더 기버: 기억전달자" "7.97"
"1846" "39360" "콜래트럴" "7.97"
"1847" "43151" "4 브라더스" "7.97"
"1848" "65967" "주노" "7.97"
"1849" "147067" "엘르" "7.97"
"1850" "96355" "피치 퍼펙트" "7.97"
"1851" "118931" "스텝 업: 올 인" "7.97"
"1852" "120165" "해어화" "7.97"
"1853" "62328" "설국열차" "7.97"
"1854" "146897" "키즈모노가타리 I 철혈편" "7.97"
"1855" "118377" "드라큘라: 전설의 시작" "7.97"
"1856" "80466" "드라이브" "7.97"
"1857" "94190" "테드: 황금도시 파이티티를 찾아서" "7.97"
"1858" "37716" "어디선가 누군가에 무슨 일이 생기면 틀림없이 나타난다 홍반장" "7.97"
"1859" "40932" "매치 포인트" "7.97"
"1860" "43906" "나나" "7.97"
"1861" "45292" "이글 아이" "7.96"
"1862" "93728" "관상" "7.96"
"1863" "19086" "떼시스" "7.96"
"1864" "58242" "우리에게 내일은 없다" "7.96"
"1865" "36746" "내셔널 트레져: 비밀의 책" "7.96"
"1866" "88477" "오즈의 마법사: 돌아온 도로시" "7.96"
"1867" "94895" "네모난원" "7.96"
"1868" "146524" "보안관" "7.96"
"1869" "90931" "더 스토리: 세상에 숨겨진 사랑" "7.96"
"1870" "65341" "히어로" "7.96"
"1871" "114146" "비행기2: 소방구조대" "7.96"
"1872" "86900" "독재자" "7.95"
"1873" "44354" "수면의 과학" "7.95"
"1874" "37555" "엘리펀트" "7.95"
"1875" "154458" "파리로 가는 길" "7.95"
"1876" "84505" "별을 쫓는 아이:아가르타의 전설" "7.95"
"1877" "40887" "미스터 주부퀴즈왕" "7.95"
"1878" "25415" "함정" "7.95"
"1879" "102958" "프랭크" "7.95"
"1880" "78218" "줄리아의 눈" "7.95"
"1881" "69299" "고고70" "7.95"
"1882" "65213" "헬보이 2: 골든 아미" "7.95"
"1883" "19333" "더 게임" "7.95"
"1884" "144215" "아토믹 블론드" "7.95"
"1885" "130903" "검사외전" "7.94"
"1886" "58280" "짝패" "7.94"
"1887" "51834" "백야행 - 하얀 어둠 속을 걷다" "7.94"
"1888" "98485" "익스펜더블 3" "7.94"
"1889" "37937" "진주 귀걸이를 한 소녀" "7.94"
"1890" "137921" "바스티유 데이" "7.94"
"1891" "83084" "최종병기 활" "7.94"
"1892" "34122" "로얄 테넌바움" "7.94"
"1893" "131384" "종이 달" "7.94"
"1894" "104816" "트랜센던스" "7.94"
"1895" "37491" "거미숲" "7.94"
"1896" "81478" "투혼" "7.94"
"1897" "118364" "선 오브 갓" "7.94"
"1898" "136835" "매그니피센트 7" "7.94"
"1899" "58287" "식스틴 블럭" "7.94"
"1900" "154307" "에곤 쉴레: 욕망이 그린 그림" "7.94"
"1901" "34001" "트리플 엑스" "7.94"
"1902" "120033" "중2병이라도 사랑이 하고 싶어! 극장판" "7.93"
"1903" "37926" "어린 신부" "7.93"
"1904" "37883" "해리 포터와 불의 잔" "7.93"
"1905" "148655" "매직브러시" "7.93"
"1906" "24479" "스타워즈: 에피소드 1 -  보이지 않는 위험" "7.93"
"1907" "120793" "더 랍스터" "7.93"
"1908" "94897" "소수의견" "7.93"
"1909" "143394" "혹성탈출: 종의 전쟁" "7.93"
"1910" "65642" "에반 올마이티" "7.93"
"1911" "42841" "레이크 하우스" "7.93"
"1912" "33680" "엑스페리먼트" "7.93"
"1913" "113351" "미니언즈" "7.93"
"1914" "76695" "대지진" "7.93"
"1915" "153642" "침묵" "7.93"
"1916" "79565" "마마" "7.93"
"1917" "98430" "적인걸2: 신도해왕의 비밀" "7.93"
"1918" "36351" "리크루트" "7.92"
"1919" "84065" "커플즈" "7.92"
"1920" "39382" "연애" "7.92"
"1921" "67622" "프라이스리스" "7.92"
"1922" "19150" "나 홀로 집에 3" "7.92"
"1923" "98148" "맥코리아" "7.92"
"1924" "72648" "방가? 방가!" "7.92"
"1925" "84375" "퍼펙트 센스" "7.91"
"1926" "112031" "오싱" "7.91"
"1927" "116233" "패신저스" "7.91"
"1928" "46763" "미스 페티그루의 어느 특별한 하루" "7.91"
"1929" "35189" "펀치 드렁크 러브" "7.91"
"1930" "99748" "스누피:더 피너츠 무비" "7.91"
"1931" "121061" "글로리데이" "7.91"
"1932" "76461" "철의 여인" "7.90"
"1933" "38849" "마인드헌터" "7.90"
"1934" "139437" "사울의 아들" "7.90"
"1935" "29192" "미션 투 마스" "7.90"
"1936" "35099" "광복절 특사" "7.90"
"1937" "53741" "화차" "7.90"
"1938" "49692" "아기와 나" "7.90"
"1939" "152268" "직쏘" "7.89"
"1940" "47036" "닌자 어쌔신" "7.89"
"1941" "136687" "위대한 소원" "7.89"
"1942" "104072" "그레이트 뷰티" "7.89"
"1943" "136859" "매기스 플랜" "7.89"
"1944" "32680" "갱스 오브 뉴욕" "7.89"
"1945" "142689" "최악의 하루" "7.89"
"1946" "36342" "28일 후" "7.89"
"1947" "92825" "뷰티풀 크리처스" "7.89"
"1948" "67785" "눈에는 눈 이에는 이" "7.89"
"1949" "46869" "마다가스카 2" "7.89"
"1950" "54177" "G-포스: 기니피그 특공대" "7.89"
"1951" "52413" "불신지옥" "7.88"
"1952" "33834" "사토라레" "7.88"
"1953" "46314" "아이스케키" "7.88"
"1954" "67535" "내가 사는 피부" "7.88"
"1955" "39680" "피와 뼈" "7.88"
"1956" "96359" "플라이트" "7.88"
"1957" "67786" "쥬라기 월드" "7.88"
"1958" "149174" "그물" "7.88"
"1959" "65433" "열한번째 엄마" "7.87"
"1960" "74838" "아이들..." "7.87"
"1961" "100206" "니드 포 스피드" "7.87"
"1962" "117789" "워터 디바이너" "7.87"
"1963" "65676" "아들" "7.87"
"1964" "75355" "퀵" "7.87"
"1965" "132380" "일곱난쟁이" "7.87"
"1966" "42547" "싸움의 기술" "7.87"
"1967" "137970" "발레리안: 천 개 행성의 도시" "7.87"
"1968" "74767" "더 씽" "7.87"
"1969" "90590" "마스터" "7.87"
"1970" "51447" "잘 알지도 못하면서" "7.87"
"1971" "120188" "섬. 사라진 사람들" "7.86"
"1972" "54975" "아빠가 여자를 좋아해" "7.86"
"1973" "18811" "에이리언 4" "7.86"
"1974" "109982" "테이큰 3" "7.86"
"1975" "149645" "극장판 안녕 자두야" "7.86"
"1976" "47229" "트와일라잇" "7.85"
"1977" "109955" "사랑에 대한 모든 것" "7.85"
"1978" "40033" "혈의 누" "7.85"
"1979" "52463" "코난 : 암흑의 시대" "7.85"
"1980" "129051" "성난 변호사" "7.85"
"1981" "80632" "프렌즈 위드 베네핏" "7.85"
"1982" "70994" "007 스카이폴" "7.85"
"1983" "53746" "밀레니엄 제1부 - 여자를 증오한 남자들" "7.85"
"1984" "122457" "소셜포비아" "7.85"
"1985" "142010" "더 매직: 리틀톰과 도둑공주" "7.85"
"1986" "63027" "어크로스 더 유니버스" "7.85"
"1987" "75237" "아웃레이지" "7.85"
"1988" "86319" "로우리스 : 나쁜 영웅들" "7.85"
"1989" "38247" "사과" "7.85"
"1990" "37248" "더 로드" "7.85"
"1991" "122133" "남과 여" "7.85"
"1992" "92823" "컨저링" "7.85"
"1993" "66200" "미스터 브룩스" "7.85"
"1994" "53723" "19" "7.84"
"1995" "68196" "맨 오브 스틸" "7.84"
"1996" "54254" "손님은 왕이다" "7.84"
"1997" "38376" "이노센스" "7.84"
"1998" "39862" "인 굿 컴퍼니" "7.84"
"1999" "122469" "히트맨: 에이전트 47" "7.84"
"2000" "109200" "아빠를 빌려드립니다" "7.84"
